id,nombre,categoria,precio,cantidad,fecha
1692,Producto_1692,Hogar,225.6,19,2027-08-19
1693,Producto_1693,Ropa,680.27,76,2027-08-20
1694,Producto_1694,Deportes,805.18,48,2027-08-21
1695,Producto_1695,Electrónica,566.26,2,2027-08-22
1696,Producto_1696,Ropa,743.47,11,2027-08-23
1697,Producto_1697,Electrónica,665.24,44,2027-08-24
1698,Producto_1698,Deportes,361.97,59,2027-08-25
1699,Producto_1699,Electrónica,810.77,59,2027-08-26
1700,Producto_1700,Ropa,301.75,38,2027-08-27
1701,Producto_1701,Electrónica,575.5,25,2027-08-28
1702,Producto_1702,Hogar,747.94,21,2027-08-29
1703,Producto_1703,Deportes,385.17,42,2027-08-30
1704,Producto_1704,Deportes,309.74,36,2027-08-31
1705,Producto_1705,Deportes,464.75,9,2027-09-01
1706,Producto_1706,Ropa,819.78,12,2027-09-02
1707,Producto_1707,Deportes,930.62,10,2027-09-03
1708,Producto_1708,Hogar,549.63,59,2027-09-04
1709,Producto_1709,Ropa,664.85,5,2027-09-05
1710,Producto_1710,Hogar,904.24,33,2027-09-06
1711,Producto_1711,Electrónica,107.56,69,2027-09-07
1712,Producto_1712,Electrónica,239.76,80,2027-09-08
1713,Producto_1713,Electrónica,711.81,63,2027-09-09
1714,Producto_1714,Electrónica,825.51,29,2027-09-10
1715,Producto_1715,Hogar,858.46,18,2027-09-11
1716,Producto_1716,Ropa,420.96,93,2027-09-12
1717,Producto_1717,Ropa,98.45,6,2027-09-13
1718,Producto_1718,Deportes,443.4,53,2027-09-14
1719,Producto_1719,Hogar,238.43,82,2027-09-15
1720,Producto_1720,Electrónica,298.28,32,2027-09-16
1721,Producto_1721,Hogar,774.54,42,2027-09-17
1722,Producto_1722,Deportes,84.77,47,2027-09-18
1723,Producto_1723,Deportes,829.31,31,2027-09-19
1724,Producto_1724,Hogar,433.39,62,2027-09-20
1725,Producto_1725,Hogar,600.1,56,2027-09-21
1726,Producto_1726,Hogar,98.76,11,2027-09-22
1727,Producto_1727,Ropa,343.99,26,2027-09-23
1728,Producto_1728,Electrónica,98.8,92,2027-09-24
1729,Producto_1729,Hogar,961.93,27,2027-09-25
1730,Producto_1730,Hogar,809.19,83,2027-09-26
1731,Producto_1731,Hogar,465.04,57,2027-09-27
1732,Producto_1732,Deportes,231.37,27,2027-09-28
1733,Producto_1733,Deportes,934.12,59,2027-09-29
1734,Producto_1734,Ropa,351.15,62,2027-09-30
1735,Producto_1735,Electrónica,169.37,20,2027-10-01
1736,Producto_1736,Ropa,567.53,3,2027-10-02
1737,Producto_1737,Electrónica,944.34,16,2027-10-03
1738,Producto_1738,Deportes,13.79,44,2027-10-04
1739,Producto_1739,Deportes,245.74,93,2027-10-05
1740,Producto_1740,Deportes,939.06,79,2027-10-06
1741,Producto_1741,Ropa,179.38,30,2027-10-07
1742,Producto_1742,Hogar,122.11,40,2027-10-08
1743,Producto_1743,Hogar,574.49,65,2027-10-09
1744,Producto_1744,Deportes,863.23,29,2027-10-10
1745,Producto_1745,Hogar,482.34,30,2027-10-11
1746,Producto_1746,Hogar,994.62,32,2027-10-12
1747,Producto_1747,Ropa,682.38,10,2027-10-13
1748,Producto_1748,Electrónica,83.33,91,2027-10-14
1749,Producto_1749,Deportes,992.9,51,2027-10-15
1750,Producto_1750,Deportes,413.82,8,2027-10-16
1751,Producto_1751,Ropa,294.53,51,2027-10-17
1752,Producto_1752,Ropa,562.3,36,2027-10-18
1753,Producto_1753,Hogar,311.26,55,2027-10-19
1754,Producto_1754,Deportes,95.59,35,2027-10-20
1755,Producto_1755,Electrónica,11.41,36,2027-10-21
1756,Producto_1756,Ropa,455.09,56,2027-10-22
1757,Producto_1757,Electrónica,838.49,36,2027-10-23
1758,Producto_1758,Electrónica,576.59,89,2027-10-24
1759,Producto_1759,Deportes,999.22,84,2027-10-25
1760,Producto_1760,Deportes,293.98,61,2027-10-26
1761,Producto_1761,Ropa,287.65,62,2027-10-27
1762,Producto_1762,Deportes,168.15,81,2027-10-28
1763,Producto_1763,Deportes,172.42,87,2027-10-29
1764,Producto_1764,Deportes,292.33,25,2027-10-30
1765,Producto_1765,Electrónica,794.91,64,2027-10-31
1766,Producto_1766,Ropa,906.7,60,2027-11-01
1767,Producto_1767,Hogar,975.34,57,2027-11-02
1768,Producto_1768,Electrónica,239.97,95,2027-11-03
1769,Producto_1769,Deportes,882.48,70,2027-11-04
1770,Producto_1770,Electrónica,334.97,99,2027-11-05
1771,Producto_1771,Deportes,121.71,52,2027-11-06
1772,Producto_1772,Deportes,871.32,56,2027-11-07
1773,Producto_1773,Electrónica,639.74,63,2027-11-08
1774,Producto_1774,Ropa,173.08,68,2027-11-09
1775,Producto_1775,Deportes,435.53,20,2027-11-10
1776,Producto_1776,Ropa,294.39,54,2027-11-11
1777,Producto_1777,Hogar,739.43,1,2027-11-12
1778,Producto_1778,Deportes,458.88,90,2027-11-13
1779,Producto_1779,Ropa,989.39,98,2027-11-14
1780,Producto_1780,Ropa,64.2,10,2027-11-15
1781,Producto_1781,Hogar,361.47,23,2027-11-16
1782,Producto_1782,Ropa,487.08,51,2027-11-17
1783,Producto_1783,Ropa,508.1,24,2027-11-18
1784,Producto_1784,Hogar,322.78,13,2027-11-19
1785,Producto_1785,Deportes,731.95,29,2027-11-20
1786,Producto_1786,Ropa,876.0,58,2027-11-21
1787,Producto_1787,Ropa,939.33,91,2027-11-22
1788,Producto_1788,Ropa,807.04,95,2027-11-23
1789,Producto_1789,Electrónica,852.07,43,2027-11-24
1790,Producto_1790,Hogar,555.04,10,2027-11-25
1791,Producto_1791,Electrónica,827.63,31,2027-11-26
1792,Producto_1792,Hogar,310.47,74,2027-11-27
1793,Producto_1793,Deportes,404.49,88,2027-11-28
1794,Producto_1794,Deportes,323.74,97,2027-11-29
1795,Producto_1795,Ropa,472.71,14,2027-11-30
1796,Producto_1796,Hogar,292.72,99,2027-12-01
1797,Producto_1797,Deportes,962.0,34,2027-12-02
1798,Producto_1798,Hogar,319.72,17,2027-12-03
1799,Producto_1799,Deportes,107.06,21,2027-12-04
1800,Producto_1800,Electrónica,531.55,96,2027-12-05
1801,Producto_1801,Deportes,66.53,67,2027-12-06
1802,Producto_1802,Electrónica,119.44,58,2027-12-07
1803,Producto_1803,Deportes,227.2,79,2027-12-08
1804,Producto_1804,Ropa,469.71,8,2027-12-09
1805,Producto_1805,Electrónica,438.92,96,2027-12-10
1806,Producto_1806,Deportes,801.69,38,2027-12-11
1807,Producto_1807,Ropa,742.08,26,2027-12-12
1808,Producto_1808,Electrónica,432.06,64,2027-12-13
1809,Producto_1809,Ropa,340.37,30,2027-12-14
1810,Producto_1810,Hogar,323.3,9,2027-12-15
1811,Producto_1811,Hogar,776.26,32,2027-12-16
1812,Producto_1812,Electrónica,61.55,11,2027-12-17
1813,Producto_1813,Deportes,22.69,86,2027-12-18
1814,Producto_1814,Electrónica,797.59,34,2027-12-19
1815,Producto_1815,Ropa,482.37,18,2027-12-20
1816,Producto_1816,Deportes,139.57,19,2027-12-21
1817,Producto_1817,Hogar,243.21,54,2027-12-22
1818,Producto_1818,Deportes,933.18,82,2027-12-23
1819,Producto_1819,Hogar,860.91,37,2027-12-24
1820,Producto_1820,Deportes,712.69,82,2027-12-25
1821,Producto_1821,Deportes,487.4,12,2027-12-26
1822,Producto_1822,Deportes,525.12,4,2027-12-27
1823,Producto_1823,Ropa,975.49,43,2027-12-28
1824,Producto_1824,Ropa,966.11,27,2027-12-29
1825,Producto_1825,Electrónica,223.12,51,2027-12-30
1826,Producto_1826,Electrónica,812.99,5,2027-12-31
1827,Producto_1827,Hogar,205.27,6,2028-01-01
1828,Producto_1828,Ropa,221.4,77,2028-01-02
1829,Producto_1829,Hogar,679.33,87,2028-01-03
1830,Producto_1830,Electrónica,410.95,56,2028-01-04
1831,Producto_1831,Hogar,932.23,89,2028-01-05
1832,Producto_1832,Electrónica,98.12,68,2028-01-06
1833,Producto_1833,Ropa,516.41,96,2028-01-07
1834,Producto_1834,Deportes,919.34,44,2028-01-08
1835,Producto_1835,Ropa,905.07,15,2028-01-09
1836,Producto_1836,Hogar,164.96,90,2028-01-10
1837,Producto_1837,Hogar,372.97,42,2028-01-11
1838,Producto_1838,Ropa,622.93,11,2028-01-12
1839,Producto_1839,Ropa,167.8,73,2028-01-13
1840,Producto_1840,Electrónica,968.34,11,2028-01-14
1841,Producto_1841,Hogar,915.6,66,2028-01-15
1842,Producto_1842,Hogar,175.28,27,2028-01-16
1843,Producto_1843,Ropa,129.94,58,2028-01-17
1844,Producto_1844,Deportes,94.55,90,2028-01-18
1845,Producto_1845,Hogar,910.35,72,2028-01-19
1846,Producto_1846,Deportes,201.69,21,2028-01-20
1847,Producto_1847,Ropa,422.12,21,2028-01-21
1848,Producto_1848,Ropa,454.36,72,2028-01-22
1849,Producto_1849,Electrónica,603.02,1,2028-01-23
1850,Producto_1850,Hogar,81.02,58,2028-01-24
1851,Producto_1851,Deportes,234.49,13,2028-01-25
1852,Producto_1852,Electrónica,932.18,73,2028-01-26
1853,Producto_1853,Hogar,909.33,92,2028-01-27
1854,Producto_1854,Electrónica,783.48,6,2028-01-28
1855,Producto_1855,Ropa,29.21,87,2028-01-29
1856,Producto_1856,Hogar,333.74,58,2028-01-30
1857,Producto_1857,Electrónica,631.68,17,2028-01-31
1858,Producto_1858,Electrónica,282.44,73,2028-02-01
1859,Producto_1859,Deportes,910.49,12,2028-02-02
1860,Producto_1860,Electrónica,637.55,86,2028-02-03
1861,Producto_1861,Hogar,81.19,52,2028-02-04
1862,Producto_1862,Hogar,909.92,76,2028-02-05
1863,Producto_1863,Deportes,958.19,70,2028-02-06
1864,Producto_1864,Hogar,86.94,73,2028-02-07
1865,Producto_1865,Ropa,537.04,52,2028-02-08
1866,Producto_1866,Hogar,310.33,37,2028-02-09
1867,Producto_1867,Hogar,398.91,3,2028-02-10
1868,Producto_1868,Electrónica,187.85,98,2028-02-11
1869,Producto_1869,Electrónica,582.29,8,2028-02-12
1870,Producto_1870,Hogar,958.4,10,2028-02-13
1871,Producto_1871,Deportes,508.04,47,2028-02-14
1872,Producto_1872,Electrónica,92.09,41,2028-02-15
1873,Producto_1873,Deportes,623.8,64,2028-02-16
1874,Producto_1874,Hogar,346.82,42,2028-02-17
1875,Producto_1875,Hogar,857.37,43,2028-02-18
1876,Producto_1876,Ropa,440.33,9,2028-02-19
1877,Producto_1877,Electrónica,200.91,14,2028-02-20
1878,Producto_1878,Hogar,199.19,91,2028-02-21
1879,Producto_1879,Ropa,771.08,96,2028-02-22
1880,Producto_1880,Electrónica,272.93,4,2028-02-23
1881,Producto_1881,Hogar,769.56,2,2028-02-24
1882,Producto_1882,Hogar,213.83,97,2028-02-25
1883,Producto_1883,Electrónica,328.47,85,2028-02-26
1884,Producto_1884,Electrónica,470.83,1,2028-02-27
1885,Producto_1885,Electrónica,943.76,75,2028-02-28
1886,Producto_1886,Hogar,932.41,65,2028-02-29
1887,Producto_1887,Hogar,214.8,46,2028-03-01
1888,Producto_1888,Ropa,364.64,59,2028-03-02
1889,Producto_1889,Deportes,157.91,75,2028-03-03
1890,Producto_1890,Electrónica,514.89,7,2028-03-04
1891,Producto_1891,Hogar,465.98,66,2028-03-05
1892,Producto_1892,Hogar,901.75,15,2028-03-06
1893,Producto_1893,Electrónica,930.71,72,2028-03-07
1894,Producto_1894,Deportes,389.73,47,2028-03-08
1895,Producto_1895,Electrónica,496.82,90,2028-03-09
1896,Producto_1896,Deportes,897.27,40,2028-03-10
1897,Producto_1897,Hogar,808.64,42,2028-03-11
1898,Producto_1898,Deportes,13.62,51,2028-03-12
1899,Producto_1899,Ropa,326.86,35,2028-03-13
1900,Producto_1900,Hogar,427.56,41,2028-03-14
1901,Producto_1901,Ropa,237.42,85,2028-03-15
1902,Producto_1902,Electrónica,207.58,57,2028-03-16
1903,Producto_1903,Electrónica,47.41,38,2028-03-17
1904,Producto_1904,Electrónica,646.94,72,2028-03-18
1905,Producto_1905,Deportes,269.89,96,2028-03-19
1906,Producto_1906,Hogar,61.82,8,2028-03-20
1907,Producto_1907,Electrónica,238.67,74,2028-03-21
1908,Producto_1908,Electrónica,803.89,63,2028-03-22
1909,Producto_1909,Hogar,852.97,87,2028-03-23
1910,Producto_1910,Electrónica,488.24,4,2028-03-24
1911,Producto_1911,Ropa,421.91,48,2028-03-25
1912,Producto_1912,Hogar,978.08,52,2028-03-26
1913,Producto_1913,Hogar,208.56,38,2028-03-27
1914,Producto_1914,Hogar,223.21,94,2028-03-28
1915,Producto_1915,Ropa,298.95,87,2028-03-29
1916,Producto_1916,Hogar,181.03,5,2028-03-30
1917,Producto_1917,Ropa,385.57,85,2028-03-31
1918,Producto_1918,Hogar,911.73,70,2028-04-01
1919,Producto_1919,Deportes,619.19,81,2028-04-02
1920,Producto_1920,Electrónica,417.83,89,2028-04-03
1921,Producto_1921,Deportes,935.07,24,2028-04-04
1922,Producto_1922,Electrónica,57.98,86,2028-04-05
1923,Producto_1923,Ropa,218.17,77,2028-04-06
1924,Producto_1924,Deportes,570.23,17,2028-04-07
1925,Producto_1925,Hogar,619.4,78,2028-04-08
1926,Producto_1926,Electrónica,49.16,98,2028-04-09
1927,Producto_1927,Electrónica,409.01,90,2028-04-10
1928,Producto_1928,Deportes,652.66,83,2028-04-11
1929,Producto_1929,Ropa,701.09,26,2028-04-12
1930,Producto_1930,Deportes,641.76,3,2028-04-13
1931,Producto_1931,Ropa,327.36,2,2028-04-14
1932,Producto_1932,Ropa,102.58,92,2028-04-15
1933,Producto_1933,Electrónica,432.84,2,2028-04-16
1934,Producto_1934,Deportes,137.47,22,2028-04-17
1935,Producto_1935,Deportes,948.15,71,2028-04-18
1936,Producto_1936,Ropa,480.42,4,2028-04-19
1937,Producto_1937,Deportes,324.09,38,2028-04-20
1938,Producto_1938,Hogar,768.64,84,2028-04-21
1939,Producto_1939,Hogar,502.97,70,2028-04-22
1940,Producto_1940,Deportes,316.93,73,2028-04-23
1941,Producto_1941,Deportes,813.85,52,2028-04-24
1942,Producto_1942,Ropa,868.48,31,2028-04-25
1943,Producto_1943,Hogar,676.28,26,2028-04-26
1944,Producto_1944,Hogar,56.49,36,2028-04-27
1945,Producto_1945,Electrónica,570.66,26,2028-04-28
1946,Producto_1946,Ropa,765.66,28,2028-04-29
1947,Producto_1947,Electrónica,145.14,5,2028-04-30
1948,Producto_1948,Hogar,236.38,74,2028-05-01
1949,Producto_1949,Ropa,883.67,18,2028-05-02
1950,Producto_1950,Deportes,29.92,15,2028-05-03
1951,Producto_1951,Ropa,755.2,57,2028-05-04
1952,Producto_1952,Deportes,479.04,97,2028-05-05
1953,Producto_1953,Deportes,452.3,5,2028-05-06
1954,Producto_1954,Ropa,17.03,37,2028-05-07
1955,Producto_1955,Deportes,821.2,86,2028-05-08
1956,Producto_1956,Electrónica,366.23,86,2028-05-09
1957,Producto_1957,Hogar,545.36,22,2028-05-10
1958,Producto_1958,Deportes,680.53,52,2028-05-11
1959,Producto_1959,Electrónica,705.6,15,2028-05-12
1960,Producto_1960,Deportes,956.42,17,2028-05-13
1961,Producto_1961,Hogar,536.03,51,2028-05-14
1962,Producto_1962,Electrónica,405.72,45,2028-05-15
1963,Producto_1963,Hogar,954.17,63,2028-05-16
1964,Producto_1964,Hogar,645.69,28,2028-05-17
1965,Producto_1965,Electrónica,305.17,59,2028-05-18
1966,Producto_1966,Electrónica,135.2,86,2028-05-19
1967,Producto_1967,Electrónica,844.13,21,2028-05-20
1968,Producto_1968,Ropa,368.56,42,2028-05-21
1969,Producto_1969,Electrónica,663.87,81,2028-05-22
1970,Producto_1970,Electrónica,476.11,69,2028-05-23
1971,Producto_1971,Electrónica,206.94,82,2028-05-24
1972,Producto_1972,Electrónica,605.67,17,2028-05-25
1973,Producto_1973,Deportes,70.08,68,2028-05-26
1974,Producto_1974,Ropa,419.21,7,2028-05-27
1975,Producto_1975,Hogar,551.15,89,2028-05-28
1976,Producto_1976,Electrónica,441.69,40,2028-05-29
1977,Producto_1977,Deportes,751.19,40,2028-05-30
1978,Producto_1978,Deportes,829.65,43,2028-05-31
1979,Producto_1979,Deportes,773.53,73,2028-06-01
1980,Producto_1980,Hogar,48.42,83,2028-06-02
1981,Producto_1981,Electrónica,202.19,51,2028-06-03
1982,Producto_1982,Ropa,541.24,73,2028-06-04
1983,Producto_1983,Ropa,935.47,23,2028-06-05
1984,Producto_1984,Deportes,836.61,95,2028-06-06
1985,Producto_1985,Hogar,844.11,32,2028-06-07
1986,Producto_1986,Hogar,310.18,31,2028-06-08
1987,Producto_1987,Hogar,435.15,17,2028-06-09
1988,Producto_1988,Ropa,476.0,58,2028-06-10
1989,Producto_1989,Deportes,165.8,86,2028-06-11
1990,Producto_1990,Electrónica,40.76,35,2028-06-12
1991,Producto_1991,Ropa,947.43,30,2028-06-13
1992,Producto_1992,Deportes,248.31,64,2028-06-14
1993,Producto_1993,Deportes,247.55,53,2028-06-15
1994,Producto_1994,Electrónica,92.55,51,2028-06-16
1995,Producto_1995,Electrónica,929.22,37,2028-06-17
1996,Producto_1996,Electrónica,583.94,90,2028-06-18
1997,Producto_1997,Hogar,670.37,6,2028-06-19
1998,Producto_1998,Electrónica,912.46,34,2028-06-20
1999,Producto_1999,Deportes,352.16,56,2028-06-21
2000,Producto_2000,Electrónica,625.29,96,2028-06-22
2001,Producto_2001,Deportes,48.41,25,2028-06-23
2002,Producto_2002,Ropa,194.9,13,2028-06-24
2003,Producto_2003,Hogar,832.93,63,2028-06-25
2004,Producto_2004,Ropa,769.1,66,2028-06-26
2005,Producto_2005,Ropa,357.14,5,2028-06-27
2006,Producto_2006,Deportes,383.04,75,2028-06-28
2007,Producto_2007,Ropa,538.22,11,2028-06-29
2008,Producto_2008,Deportes,10.24,88,2028-06-30
2009,Producto_2009,Electrónica,248.83,78,2028-07-01
2010,Producto_2010,Electrónica,216.15,94,2028-07-02
2011,Producto_2011,Deportes,257.98,44,2028-07-03
2012,Producto_2012,Electrónica,807.85,99,2028-07-04
2013,Producto_2013,Hogar,286.88,85,2028-07-05
2014,Producto_2014,Ropa,199.61,69,2028-07-06
2015,Producto_2015,Hogar,509.22,2,2028-07-07
2016,Producto_2016,Ropa,866.99,40,2028-07-08
2017,Producto_2017,Electrónica,248.94,37,2028-07-09
2018,Producto_2018,Hogar,87.75,49,2028-07-10
2019,Producto_2019,Electrónica,362.84,98,2028-07-11
2020,Producto_2020,Ropa,750.18,75,2028-07-12
2021,Producto_2021,Deportes,555.18,36,2028-07-13
2022,Producto_2022,Deportes,818.63,75,2028-07-14
2023,Producto_2023,Hogar,960.0,73,2028-07-15
2024,Producto_2024,Electrónica,794.74,70,2028-07-16
2025,Producto_2025,Electrónica,607.77,34,2028-07-17
2026,Producto_2026,Hogar,498.41,58,2028-07-18
2027,Producto_2027,Deportes,49.67,37,2028-07-19
2028,Producto_2028,Ropa,984.48,96,2028-07-20
2029,Producto_2029,Hogar,389.65,60,2028-07-21
2030,Producto_2030,Ropa,160.71,12,2028-07-22
2031,Producto_2031,Deportes,670.04,32,2028-07-23
2032,Producto_2032,Electrónica,291.45,81,2028-07-24
2033,Producto_2033,Deportes,589.92,4,2028-07-25
2034,Producto_2034,Hogar,590.9,33,2028-07-26
2035,Producto_2035,Electrónica,451.27,43,2028-07-27
2036,Producto_2036,Hogar,837.76,9,2028-07-28
2037,Producto_2037,Hogar,272.32,98,2028-07-29
2038,Producto_2038,Deportes,454.15,51,2028-07-30
2039,Producto_2039,Hogar,542.32,94,2028-07-31
2040,Producto_2040,Deportes,666.99,20,2028-08-01
2041,Producto_2041,Electrónica,786.13,39,2028-08-02
2042,Producto_2042,Deportes,400.86,23,2028-08-03
2043,Producto_2043,Electrónica,649.59,41,2028-08-04
2044,Producto_2044,Deportes,159.1,44,2028-08-05
2045,Producto_2045,Ropa,933.32,35,2028-08-06
2046,Producto_2046,Ropa,389.23,23,2028-08-07
2047,Producto_2047,Hogar,732.23,58,2028-08-08
2048,Producto_2048,Deportes,30.14,48,2028-08-09
2049,Producto_2049,Deportes,213.14,87,2028-08-10
2050,Producto_2050,Electrónica,492.21,58,2028-08-11
2051,Producto_2051,Hogar,879.47,57,2028-08-12
2052,Producto_2052,Deportes,531.98,87,2028-08-13
2053,Producto_2053,Hogar,930.57,39,2028-08-14
2054,Producto_2054,Ropa,488.96,28,2028-08-15
2055,Producto_2055,Deportes,495.54,64,2028-08-16
2056,Producto_2056,Deportes,128.55,62,2028-08-17
2057,Producto_2057,Hogar,804.63,83,2028-08-18
2058,Producto_2058,Deportes,254.5,62,2028-08-19
2059,Producto_2059,Hogar,900.62,94,2028-08-20
2060,Producto_2060,Deportes,911.72,85,2028-08-21
2061,Producto_2061,Electrónica,943.88,88,2028-08-22
2062,Producto_2062,Hogar,525.03,85,2028-08-23
2063,Producto_2063,Deportes,680.32,26,2028-08-24
2064,Producto_2064,Ropa,780.73,51,2028-08-25
2065,Producto_2065,Deportes,139.7,50,2028-08-26
2066,Producto_2066,Ropa,604.95,36,2028-08-27
2067,Producto_2067,Ropa,43.95,26,2028-08-28
2068,Producto_2068,Electrónica,502.59,33,2028-08-29
2069,Producto_2069,Hogar,163.29,68,2028-08-30
2070,Producto_2070,Deportes,191.09,73,2028-08-31
2071,Producto_2071,Electrónica,371.4,8,2028-09-01
2072,Producto_2072,Deportes,438.11,66,2028-09-02
2073,Producto_2073,Ropa,626.94,93,2028-09-03
2074,Producto_2074,Hogar,83.68,23,2028-09-04
2075,Producto_2075,Deportes,508.65,70,2028-09-05
2076,Producto_2076,Deportes,190.8,55,2028-09-06
2077,Producto_2077,Ropa,578.24,43,2028-09-07
2078,Producto_2078,Deportes,641.03,21,2028-09-08
2079,Producto_2079,Deportes,561.14,22,2028-09-09
2080,Producto_2080,Ropa,740.91,9,2028-09-10
2081,Producto_2081,Electrónica,342.25,34,2028-09-11
2082,Producto_2082,Ropa,767.46,59,2028-09-12
2083,Producto_2083,Electrónica,438.44,26,2028-09-13
2084,Producto_2084,Hogar,489.34,1,2028-09-14
2085,Producto_2085,Electrónica,651.62,5,2028-09-15
2086,Producto_2086,Electrónica,28.17,41,2028-09-16
2087,Producto_2087,Hogar,657.45,63,2028-09-17
2088,Producto_2088,Electrónica,622.4,22,2028-09-18
2089,Producto_2089,Ropa,316.75,68,2028-09-19
2090,Producto_2090,Electrónica,94.94,48,2028-09-20
2091,Producto_2091,Hogar,100.03,66,2028-09-21
2092,Producto_2092,Ropa,923.99,16,2028-09-22
2093,Producto_2093,Hogar,692.39,80,2028-09-23
2094,Producto_2094,Hogar,135.83,53,2028-09-24
2095,Producto_2095,Deportes,363.16,86,2028-09-25
2096,Producto_2096,Deportes,596.56,65,2028-09-26
2097,Producto_2097,Hogar,837.22,79,2028-09-27
2098,Producto_2098,Hogar,53.22,64,2028-09-28
2099,Producto_2099,Hogar,244.27,88,2028-09-29
2100,Producto_2100,Deportes,890.85,68,2028-09-30
2101,Producto_2101,Deportes,19.07,63,2028-10-01
2102,Producto_2102,Electrónica,209.39,62,2028-10-02
2103,Producto_2103,Electrónica,959.43,82,2028-10-03
2104,Producto_2104,Hogar,617.27,81,2028-10-04
2105,Producto_2105,Ropa,269.05,71,2028-10-05
2106,Producto_2106,Ropa,76.32,45,2028-10-06
2107,Producto_2107,Deportes,37.91,52,2028-10-07
2108,Producto_2108,Deportes,252.3,74,2028-10-08
2109,Producto_2109,Deportes,882.67,65,2028-10-09
2110,Producto_2110,Hogar,421.75,2,2028-10-10
2111,Producto_2111,Ropa,723.13,49,2028-10-11
2112,Producto_2112,Electrónica,919.1,22,2028-10-12
2113,Producto_2113,Hogar,413.96,96,2028-10-13
2114,Producto_2114,Electrónica,199.36,29,2028-10-14
2115,Producto_2115,Electrónica,521.95,35,2028-10-15
2116,Producto_2116,Hogar,909.0,81,2028-10-16
2117,Producto_2117,Electrónica,806.33,76,2028-10-17
2118,Producto_2118,Ropa,75.17,24,2028-10-18
2119,Producto_2119,Electrónica,695.65,94,2028-10-19
2120,Producto_2120,Ropa,576.18,30,2028-10-20
2121,Producto_2121,Ropa,908.39,84,2028-10-21
2122,Producto_2122,Ropa,131.26,42,2028-10-22
2123,Producto_2123,Deportes,538.7,71,2028-10-23
2124,Producto_2124,Electrónica,880.67,50,2028-10-24
2125,Producto_2125,Hogar,415.92,71,2028-10-25
2126,Producto_2126,Hogar,487.17,60,2028-10-26
2127,Producto_2127,Electrónica,79.76,30,2028-10-27
2128,Producto_2128,Deportes,285.36,12,2028-10-28
2129,Producto_2129,Deportes,331.26,49,2028-10-29
2130,Producto_2130,Ropa,945.67,95,2028-10-30
2131,Producto_2131,Electrónica,289.84,82,2028-10-31
2132,Producto_2132,Electrónica,466.26,46,2028-11-01
2133,Producto_2133,Hogar,674.59,43,2028-11-02
